Número Documento;Fecha;Tipo;Número Registro;Nombre Comercial;Cantidad;Unidad;Peso;Valor;Modalidad;Importador;Exportador;Pais Origen;Pais Destino;Puerto Ingreso;Componente IAGT
8042776;4/11/2024 16:00;Fertilizantes;2871;YARAVERA AMIDAS;28800;KILOGRAMOS;28800;17582,4;Exportación;AGRO PRO PANAMA SA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Nitrógeno Total expresado (N) /
8042783;4/11/2024 16:20;Fertilizantes;3210;YaraBela Nitromag;21960;KILOGRAMOS;21960;12922,24;Exportación;ALDEAZON SOCIEDAD ANONIMA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);NICARAGUA;ADUANA DE PEÑAS BLANCAS;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) /
8042783;4/11/2024 16:20;Fertilizantes;83;YaraVita Agripotash 1 L;1601,65;LITROS;1601,65;10372,1;Exportación;ALDEAZON SOCIEDAD ANONIMA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;REINO UNIDO;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Fósforo expresado (P2O5) / Potasio expresado (K2O) /
8042783;4/11/2024 16:20;Fertilizantes;83;YaraVita Agripotash 10 L;311;LITROS;311;1796,2;Exportación;ALDEAZON SOCIEDAD ANONIMA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;REINO UNIDO;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Fósforo expresado (P2O5) / Potasio expresado (K2O) /
8042870;5/11/2024 17:40;Fertilizantes;3235;YaraMila Hydran;9000;KILOGRAMOS;9000;4540,66;Exportación;MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
8042870;5/11/2024 17:40;Fertilizantes;3259;YaraLiva Nitrabor;6750;KILOGRAMOS;6750;3981;Exportación;MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
8042870;5/11/2024 17:40;Fertilizantes;3259;YARALIVA NITRABOR;3735;KILOGRAMOS;3735;2321,51;Exportación;MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
8042870;5/11/2024 17:40;Fertilizantes;10839;MULTIFERT ROJO;2250;KILOGRAMOS;2250;1507,5;Exportación;MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;COSTA RICA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
8042870;5/11/2024 17:40;Fertilizantes;3210;YARABELA NITROMAG;2250;KILOGRAMOS;2250;1364;Exportación;MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);NICARAGUA;ADUANA DE PEÑAS BLANCAS;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) /
8042918;6/11/2024 17:39;Fertilizantes;3424;YARAMILA COMPLEX;19350;KILOGRAMOS;19350;19113,5;Exportación;EL RANCHERITO S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Manganeso expresado (Mn) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
8042918;6/11/2024 17:39;Fertilizantes;2871;YARAVERA AMIDAS;7650;KILOGRAMOS;7650;5134;Exportación;EL RANCHERITO S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Nitrógeno Total expresado (N) /
8042918;6/11/2024 17:39;Fertilizantes;1094;YARAVITA CALTRAC 400 1 L;206,88;LITROS;206,88;878,52;Exportación;EL RANCHERITO S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;REINO UNIDO;PANAMÁ;ADUANA DE PASO CANOAS;Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) / Zinc expresado (Zn) /
8042918;6/11/2024 17:39;Fertilizantes;1094;YARAVITA CALTRAC 400 10 L;344,8;LITROS;344,8;1344,34;Exportación;EL RANCHERITO S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;REINO UNIDO;PANAMÁ;ADUANA DE PASO CANOAS;Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) / Zinc expresado (Zn) /
8042919;6/11/2024 18:23;Fertilizantes;2871;YARAVERA AMIDAS;10350;KILOGRAMOS;10350;6946;Exportación;EL RANCHERITO S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Nitrógeno Total expresado (N) /
8042919;6/11/2024 18:23;Fertilizantes;10055;YARAMILA AVANSERE;18500;KILOGRAMOS;18500;15262,5;Exportación;EL RANCHERITO S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
8048243;9/12/2024 15:55;Fertilizantes;2624;FERTILIZANTE FOLIVEEX POTASIO 40%;2217;LITROS;2217;11672,4;Exportación;AGROENAPSA S.A.;SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;GUATEMALA;ADUANA DE PEÑAS BLANCAS;Aminoácidos / Potasio expresado (K2O) /
8048243;9/12/2024 15:55;Fertilizantes;2834;FERTILIZANTE TRIFLAX;816;KILOGRAMOS;816;3941,28;Exportación;AGROENAPSA S.A.;SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;GUATEMALA;ADUANA DE PEÑAS BLANCAS;Aminoácidos / Bioactivador / Boro expresado (B) / Fósforo expresado (P2O5) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
8048243;9/12/2024 15:55;Fertilizantes;5299;FERTILIZANTE PLANTOX 1000;2520;KILOGRAMOS;2520;12322,8;Exportación;AGROENAPSA S.A.;SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;GUATEMALA;ADUANA DE PEÑAS BLANCAS;Ácido Fúlvico / Ácidos Húmicos / Azufre expresado (S) / Boro expresado (B) / Manganeso expresado (Mn) / Molibdeno expresado (Mo) / Zinc expresado (Zn) / Algas (Ascophyllum nodosum) /
8048243;9/12/2024 15:55;Fertilizantes;2774;FERTILIZANTE FERTIPLANT NPK;720;LITROS;720;2322;Exportación;AGROENAPSA S.A.;SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;GUATEMALA;ADUANA DE PEÑAS BLANCAS;Ácido Indolbutirico / Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Clorhidrato de Tiamina / Cobre expresado (Cu) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Manganeso expresado (Mn) / Molibdeno expresado (Mo) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
8048243;9/12/2024 15:55;Fertilizantes;2457;FERTILIZANTE FOLIV CALCIO / BORO;1500;LITROS;1500;5448;Exportación;AGROENAPSA S.A.;SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;GUATEMALA;ADUANA DE PEÑAS BLANCAS;Aminoácidos / Boro expresado (B) / Calcio expresado (CaO) /
8048243;9/12/2024 15:55;Fertilizantes;5600;FERTILIZANTE HALCON;288;LITROS;288;1008;Exportación;AGROENAPSA S.A.;SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;GUATEMALA;ADUANA DE PEÑAS BLANCAS;Ácido 4-carboxifenol / Algas Marinas / Aminoácidos libres / Bioenergetico natural /
8048243;9/12/2024 15:55;Fertilizantes;2832;FERTILIZANTE FOLIVEEX ZINC – BORO;810;KILOGRAMOS;810;5167,8;Exportación;AGROENAPSA S.A.;SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;GUATEMALA;ADUANA DE PEÑAS BLANCAS;Ácido Fúlvico / Azufre expresado (S) / Boro expresado (B) / Zinc expresado (Zn) /
8048412;8/11/2024 18:28;Fertilizantes;3259;YARALIVA NITRABOR;23985;KILOGRAMOS;23985;14476,28;Exportación;ALDEAZON SOCIEDAD ANONIMA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
8048413;8/11/2024 18:45;Fertilizantes;3259;YARALIVA NITRABOR;23985;KILOGRAMOS;23985;14476,28;Exportación;ALDEAZON SOCIEDAD ANONIMA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
8048414;8/11/2024 18:41;Fertilizantes;3259;YARALIVA NITRABOR;22995;KILOGRAMOS;22995;13878,76;Exportación;ALDEAZON SOCIEDAD ANONIMA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
8048414;8/11/2024 18:41;Fertilizantes;362;YARAVITA MAGZIBOR;598,8;LITROS;598,8;4480;Exportación;ALDEAZON SOCIEDAD ANONIMA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;REINO UNIDO;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Zinc expresado (Zn) /
8048414;8/11/2024 18:41;Fertilizantes;1094;YaraVita Caltrac 400;344,8;LITROS;344,8;1460;Exportación;ALDEAZON SOCIEDAD ANONIMA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;REINO UNIDO;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) / Zinc expresado (Zn) /
8048484;11/11/2024 11:53;Fertilizantes;3424;YaraMila Complex;47925;KILOGRAMOS;47925;45049,5;Exportación;CASTALLOY CO LTD;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;TRINIDAD Y TOBAGO;ADUANA DE LIMÓN;Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Manganeso expresado (Mn) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
8048604;12/11/2024 13:46;Fertilizantes;3424;YaraMila Complex;47970;KILOGRAMOS;47970;42453,45;Exportación;CASTALLOY CO LTD;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;TRINIDAD Y TOBAGO;ADUANA DE LIMÓN;Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Manganeso expresado (Mn) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
8048604;12/11/2024 13:46;Fertilizantes;3259;YARALIVA NITRABOR;47970;KILOGRAMOS;47970;26863,2;Exportación;CASTALLOY CO LTD;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;TRINIDAD Y TOBAGO;ADUANA DE LIMÓN;Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
8050560;13/11/2024 15:07;Fertilizantes;2774;FERTILIZANTE FERTIPLANT NPK;1620;LITROS;1620;5583,14;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Ácido Indolbutirico / Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Clorhidrato de Tiamina / Cobre expresado (Cu) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Manganeso expresado (Mn) / Molibdeno expresado (Mo) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
8050560;13/11/2024 15:07;Fertilizantes;2457;FERTILIZANTE FOLIVEEX CALCIO-BORO;4275;LITROS;4275;14636,9;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Aminoácidos / Boro expresado (B) / Calcio expresado (CaO) /
8050560;13/11/2024 15:07;Fertilizantes;4632;FERTILIZANTE FOLIVEEX MAGNESIO;240;LITROS;240;721,69;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Magnesio expresado (MgO) /
8050560;13/11/2024 15:07;Fertilizantes;2604;FERTILIZANTE FOLIVEEX HIERRO 7%L;1080;LITROS;1080;3471,87;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Aminoácidos / Hierro expresado (Fe) /
8050560;13/11/2024 15:07;Fertilizantes;5990;FERTILIZANTE EVEREST;3060;LITROS;3060;36696,94;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Aminoácidos libres / Extracto de algas / Polisacáridos / Proteínas, Péptidos y Carbohidratos /
8050560;13/11/2024 15:07;Fertilizantes;5600;FERTILIZANTE HALCON;360;LITROS;360;1222,97;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Ácido 4-carboxifenol / Algas Marinas / Aminoácidos libres / Bioenergetico natural /
8050560;13/11/2024 15:07;Fertilizantes;2442;FERTILIZANTE FOLIVEEX POLISACARIDOS;1200;KILOGRAMOS;1200;5617,55;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Ácido Fúlvico / Aminoácidos / Boro expresado (B) / Nitrógeno Total expresado (N) / Polisacáridos / Potasio expresado (K2O) / Vitamina B /
8050560;13/11/2024 15:07;Fertilizantes;2832;FERTILIZANTE FOLIVEEX ZINC-BORO;450;KILOGRAMOS;450;2908,86;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Ácido Fúlvico / Azufre expresado (S) / Boro expresado (B) / Zinc expresado (Zn) /
8050562;15/11/2024 8:46;Fertilizantes;8142;Colono Fertil KCL 0-0-60, Reg Panama #7955,Reg CR #8142;30000;KILOGRAMOS;30000;12510;Exportación;AGRO PRO PANAMA S.A;El Colono Agropecuario SA;BELARÚS (BIELORRUSIA);PANAMÁ;ADUANA DE PASO CANOAS;Potasio expresado (K2O) /
8050563;15/11/2024 8:52;Fertilizantes;8142;Colono Fertil KCL 0-0-60, Reg Panama #7955,Reg CR #8142;30000;KILOGRAMOS;30000;12510;Exportación;AGRO PRO PANAMA S.A;El Colono Agropecuario SA;BELARÚS (BIELORRUSIA);PANAMÁ;ADUANA DE PASO CANOAS;Potasio expresado (K2O) /
8050564;15/11/2024 8:56;Fertilizantes;8142;Colono Fertil KCL 0-0-60, Reg Panama #7955,Reg CR #8142;30000;KILOGRAMOS;30000;12510;Exportación;AGRO PRO PANAMA S.A;El Colono Agropecuario SA;BELARÚS (BIELORRUSIA);PANAMÁ;ADUANA DE PASO CANOAS;Potasio expresado (K2O) /
8050569;18/11/2024 8:57;Fertilizantes;7712;Colono Fertil Magamon 21-0-0-7.5MgO-11CaO, Reg Panama #8248, Reg CR #7712;29250;KILOGRAMOS;29250;13650;Exportación;EL COLONO AGROPECUARIO S.A.(PANAMA) / EL COLONO AGROPECUARIO S.A. (PANAMA);El Colono Agropecuario SA;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) /
8050570;18/11/2024 9:11;Fertilizantes;8142;Colono Fertil KCL 0-0-60, Reg Panama #7955,Reg CR #8142;29250;KILOGRAMOS;29250;14300;Exportación;EL COLONO AGROPECUARIO S.A.(PANAMA) / EL COLONO AGROPECUARIO S.A. (PANAMA);El Colono Agropecuario SA;BELARÚS (BIELORRUSIA);PANAMÁ;ADUANA DE PASO CANOAS;Potasio expresado (K2O) /
8050571;18/11/2024 9:20;Fertilizantes;7537;Colono Fertil Dap 18-46-0, Reg Panama #8245, Reg CR #7537;9000;KILOGRAMOS;9000;7000;Exportación;EL COLONO AGROPECUARIO S.A.(PANAMA) / EL COLONO AGROPECUARIO S.A. (PANAMA);El Colono Agropecuario SA;RUSIA (FEDERACIÓN RUSA);PANAMÁ;ADUANA DE PASO CANOAS;Fósforo expresado (P2O5) / Nitrógeno Total expresado (N) /
8050571;18/11/2024 9:20;Fertilizantes;7576;Colon Fertil 12-24-12 Reg Panama #8241, Reg CR #7576;20250;KILOGRAMOS;20250;10350;Exportación;EL COLONO AGROPECUARIO S.A.(PANAMA) / EL COLONO AGROPECUARIO S.A. (PANAMA);El Colono Agropecuario SA;COSTA RICA;PANAMÁ;ADUANA DE PASO CANOAS;Fósforo expresado (P2O5) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
8050582;19/11/2024 13:43;Fertilizantes;5571;FUNG. OS 60 SC;13750;LITROS;13750;102187,5;Exportación;BANANA GROWERS ASSOCIATION;EARTHCROP SOCIEDAD ANONIMA;MÉXICO;BELICE;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Cobre expresado (Cu) /
8052210;12/11/2024 12:09;Fertilizantes;7374;GREENPLANTS CU;8000;LITROS;8000;80000;Exportación;2688-TRADE WINDS CITRUS LTD / 2637-TRADE WINDS CITRUS LTD;AMVAC DE COSTA RICA SRL;COSTA RICA;JAMAICA;ADUANA DE LIMÓN;Cobre expresado (Cu) /
8052210;12/11/2024 12:09;Fertilizantes;10060;SEDARINE;8000;LITROS;8000;80000;Exportación;2688-TRADE WINDS CITRUS LTD / 2637-TRADE WINDS CITRUS LTD;AMVAC DE COSTA RICA SRL;COSTA RICA;JAMAICA;ADUANA DE LIMÓN;Ácido Salicilico / Nitrógeno Total expresado (N) /
8052210;12/11/2024 12:09;Fertilizantes;7553;SEAMAXX;8000;LITROS;8000;80000;Exportación;2688-TRADE WINDS CITRUS LTD / 2637-TRADE WINDS CITRUS LTD;AMVAC DE COSTA RICA SRL;COSTA RICA;JAMAICA;ADUANA DE LIMÓN;Boro expresado (B) / Cobre expresado (Cu) / Extracto de algas / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Manganeso expresado (Mn) / Molibdeno expresado (Mo) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
8052210;12/11/2024 12:09;Fertilizantes;7553;PROWL 45.5 SC;8000;LITROS;8000;80000;Exportación;2688-TRADE WINDS CITRUS LTD / 2637-TRADE WINDS CITRUS LTD;AMVAC DE COSTA RICA SRL;COSTA RICA;JAMAICA;ADUANA DE LIMÓN;Boro expresado (B) / Cobre expresado (Cu) / Extracto de algas / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Manganeso expresado (Mn) / Molibdeno expresado (Mo) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
8052210;12/11/2024 12:09;Fertilizantes;5498;SELLAPAX;8000;LITROS;8000;80000;Exportación;2688-TRADE WINDS CITRUS LTD / 2637-TRADE WINDS CITRUS LTD;AMVAC DE COSTA RICA SRL;COSTA RICA;JAMAICA;ADUANA DE LIMÓN;Potasio expresado (K2O) /
8052210;12/11/2024 12:09;Fertilizantes;5498;SOMBRA WP;8000;KILOGRAMOS;8000;80000;Exportación;2688-TRADE WINDS CITRUS LTD / 2637-TRADE WINDS CITRUS LTD;AMVAC DE COSTA RICA SRL;COSTA RICA;JAMAICA;ADUANA DE LIMÓN;Potasio expresado (K2O) /
8052210;12/11/2024 12:09;Fertilizantes;5498;Rhizomagic;8000;LITROS;8000;80000;Exportación;2688-TRADE WINDS CITRUS LTD / 2637-TRADE WINDS CITRUS LTD;AMVAC DE COSTA RICA SRL;COSTA RICA;JAMAICA;ADUANA DE LIMÓN;Potasio expresado (K2O) /
8052210;12/11/2024 12:09;Fertilizantes;7492;PHOSPHORUS;8000;LITROS;8000;80000;Exportación;2688-TRADE WINDS CITRUS LTD / 2637-TRADE WINDS CITRUS LTD;AMVAC DE COSTA RICA SRL;COSTA RICA;JAMAICA;ADUANA DE LIMÓN;Ácido giberélico / Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Potasio expresado (K2O) /
8052210;12/11/2024 12:09;Fertilizantes;5498;FOSFO K EXTRA;8000;LITROS;8000;80000;Exportación;2688-TRADE WINDS CITRUS LTD / 2637-TRADE WINDS CITRUS LTD;AMVAC DE COSTA RICA SRL;COSTA RICA;JAMAICA;ADUANA DE LIMÓN;Potasio expresado (K2O) /
8052210;12/11/2024 12:09;Fertilizantes;5498;AGROOFEED;8000;LITROS;8000;80000;Exportación;2688-TRADE WINDS CITRUS LTD / 2637-TRADE WINDS CITRUS LTD;AMVAC DE COSTA RICA SRL;COSTA RICA;JAMAICA;ADUANA DE LIMÓN;Potasio expresado (K2O) /
8052210;12/11/2024 12:09;Fertilizantes;4643;BREAK THRUE;15000;LITROS;15000;80000;Exportación;2688-TRADE WINDS CITRUS LTD / 2637-TRADE WINDS CITRUS LTD;AMVAC DE COSTA RICA SRL;COSTA RICA;JAMAICA;ADUANA DE LIMÓN;Nitrógeno Total expresado (N) / Zinc expresado (Zn) /
8052210;12/11/2024 12:09;Fertilizantes;5498;AGRI SC;8000;KILOGRAMOS;8000;80000;Exportación;2688-TRADE WINDS CITRUS LTD / 2637-TRADE WINDS CITRUS LTD;AMVAC DE COSTA RICA SRL;COSTA RICA;JAMAICA;ADUANA DE LIMÓN;Potasio expresado (K2O) /
8053334;14/11/2024 15:55;Fertilizantes;8340;Alga 600;20;KILOGRAMOS;20;197,91;Exportación;BIOAGRICOLA INDUSTRIAL DE HONDURAS S.A. DE C.V.;UPL COSTA RICA SA;CHINA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Ácido Algínico / Materia Orgánica / Potasio expresado (K2O) /
8053334;14/11/2024 15:55;Fertilizantes;8340;Alga 600;200;KILOGRAMOS;200;152,09;Exportación;BIOAGRICOLA INDUSTRIAL DE HONDURAS S.A. DE C.V.;UPL COSTA RICA SA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Ácido Algínico / Materia Orgánica / Potasio expresado (K2O) /
8053335;14/11/2024 16:42;Fertilizantes;2069;Kadostim;1500;LITROS;1500;10260;Exportación;ARYSTA LIFESCIENSE DE GUATEMALA S.A;UPL COSTA RICA SA;COSTA RICA;GUATEMALA;ADUANA DE PEÑAS BLANCAS;Aminoácidos libres / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
8053338;15/11/2024 9:20;Fertilizantes;9840;Mokave;6000;LITROS;6000;42000;Exportación;COOPERATIVA BANANERA DEL ATLANTICO RL;UPL COSTA RICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Zinc expresado (Zn) /
8054533;18/11/2024 9:51;Fertilizantes;2887;PYRINEX 48 EC;400;LITROS;400;2000;Exportación;2695-EL COLONO AGROPECUARIO;Adama Crop Solutions ACC SA;ISRAEL;HONDURAS;ADUANA DE CALDERA;Fósforo expresado (P2O5) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) /
8055594;18/11/2024 17:11;Fertilizantes;3235;YaraMila Hydran;23985;KILOGRAMOS;23985;17008,03;Exportación;ALDEAZON SOCIEDAD ANONIMA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
8055714;21/11/2024 8:47;Fertilizantes;8068;Cafesa Sulfato de Potasio Soluble;8100;KILOGRAMOS;8100;7276,09;Exportación;YARA GUATEMALA S A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;BÉLGICA;GUATEMALA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Potasio expresado (K2O) /
8055714;21/11/2024 8:47;Fertilizantes;2871;YaraVera Amidas;16000;KILOGRAMOS;16000;8332;Exportación;YARA GUATEMALA S A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;HOLANDA (PAISES BAJOS);GUATEMALA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Nitrógeno Total expresado (N) /
8055715;21/11/2024 9:11;Fertilizantes;8068;Cafesa Sulfato de Potasio Soluble;24300;KILOGRAMOS;24300;21828,29;Exportación;YARA GUATEMALA S A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;BÉLGICA;GUATEMALA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Potasio expresado (K2O) /
8055716;21/11/2024 9:17;Fertilizantes;8068;Cafesa Sulfato de Potasio Soluble;24300;KILOGRAMOS;24300;21828,29;Exportación;YARA GUATEMALA S A;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;BÉLGICA;GUATEMALA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Potasio expresado (K2O) /
